video_id,video_path,event_index,event_name,frame_index,pose_backend,pose_detected,trail_elbow_angle,lead_elbow_angle,shoulder_tilt,hip_tilt,spine_tilt,missing_features,failure_reason
359,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\359.mp4,2,Mid-backswing,322,mediapipe,True,,141.14898917265754,43.90421974268893,179.60041067998992,11.312603362790092,trail_elbow_angle,missing_features:trail_elbow_angle
359,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\359.mp4,3,Top,332,mediapipe,True,,123.50174181393152,33.81464112799044,169.52090726006165,9.319864221246192,trail_elbow_angle,missing_features:trail_elbow_angle
359,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\359.mp4,4,Mid-downswing,336,mediapipe,True,,140.5034352559383,163.51306897356923,-178.32357080901275,8.674565747652293,trail_elbow_angle,missing_features:trail_elbow_angle
359,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\359.mp4,5,Impact,340,mediapipe,True,164.25127213370774,178.5006445200768,-147.0544862338087,-173.56723460171153,16.44212726047338,,
359,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\359.mp4,6,Mid-follow-through,342,mediapipe,True,159.71204708223814,156.22356583870138,-133.0508202765647,-172.41365814448196,22.467424028312184,,
359,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\359.mp4,7,Finish,366,mediapipe,True,,58.181335093318346,3.269166008622633,-22.512556509261902,-2.6929805192122296,trail_elbow_angle,missing_features:trail_elbow_angle
360,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\360.mp4,0,Address,42,mediapipe,True,173.44998814075134,166.52090243282044,-164.53156699139217,-176.0470773610535,6.856217228484684,,
360,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\360.mp4,1,Toe-up,103,mediapipe,True,154.59584606367994,164.69579816255768,148.94605569839194,176.41260285056427,11.0783333278947,,
360,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\360.mp4,2,Mid-backswing,130,mediapipe,True,,148.01194815860404,28.834135274316857,166.48267838756956,11.935938318023489,trail_elbow_angle,missing_features:trail_elbow_angle
360,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\360.mp4,3,Top,170,mediapipe,True,,110.08672775099265,150.59142284566505,-178.93570118774784,7.3691216381229205,trail_elbow_angle,missing_features:trail_elbow_angle
360,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\360.mp4,4,Mid-downswing,186,mediapipe,True,,148.33392877888,152.1589781282351,178.40823034502563,6.763152621275823,trail_elbow_angle,missing_features:trail_elbow_angle
360,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\360.mp4,5,Impact,200,mediapipe,True,155.10774799503815,161.08050009743263,-149.8677839896849,-171.01485317630525,19.365094927477198,,
360,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\360.mp4,6,Mid-follow-through,208,mediapipe,True,177.51757877073675,162.81407333212366,-135.64328145031376,-171.15013163800296,24.729377903668162,,
360,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\360.mp4,7,Finish,297,mediapipe,True,82.18017705704231,84.48305449625485,-9.588970347313435,-45.60385309503714,-3.0000996794444794,,
370,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\370.mp4,0,Address,154,mediapipe,True,167.76940505493803,167.45946676492247,-163.79387752485005,-172.7484692307099,7.184463808996855,,
370,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\370.mp4,1,Toe-up,171,mediapipe,True,161.4270897416684,157.31799494405055,164.28186503420915,-179.9217074835485,11.619525386471068,,
370,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\370.mp4,2,Mid-backswing,176,mediapipe,True,,140.59678259341635,168.33361591496543,-175.61186753799484,13.824123021676128,trail_elbow_angle,missing_features:trail_elbow_angle
370,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\370.mp4,3,Top,184,mediapipe,True,,51.87428437310124,-174.0412059271961,-173.76419462855927,13.39444521440012,trail_elbow_angle,missing_features:trail_elbow_angle
370,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\370.mp4,4,Mid-downswing,188,mediapipe,True,,133.68677444500426,179.88983600044963,179.43698906458096,12.231034471178683,trail_elbow_angle,missing_features:trail_elbow_angle
370,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\370.mp4,5,Impact,191,mediapipe,True,161.41464722454214,,-147.72872506269172,-169.37526775094332,23.211364573511645,lead_elbow_angle,missing_features:lead_elbow_angle
370,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\370.mp4,6,Mid-follow-through,193,mediapipe,True,156.40606244203138,173.47104379935416,-132.5699849548295,-167.04534325580116,23.742278513663948,,
370,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\370.mp4,7,Finish,209,mediapipe,True,34.884337641889886,,179.91751614492466,175.55025882021525,-1.1886926234813935,lead_elbow_angle,missing_features:lead_elbow_angle
371,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\371.mp4,0,Address,21,mediapipe,True,169.0179108255838,166.92526092834476,-162.6522832185631,-172.63044803829507,7.308514543592237,,
371,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\371.mp4,1,Toe-up,85,mediapipe,True,160.06131328287594,163.5850286511021,166.43019223568623,179.53909210154248,11.580484133231714,,
371,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\371.mp4,2,Mid-backswing,105,mediapipe,True,125.36609763688574,132.88539696673166,169.60054046286973,-177.55861199190258,11.145602429144311,,
371,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\371.mp4,3,Top,137,mediapipe,True,,59.14318658984998,-174.40382416296526,-174.18311302576262,13.401322700282787,trail_elbow_angle,missing_features:trail_elbow_angle
371,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\371.mp4,4,Mid-downswing,151,mediapipe,True,,127.1937796970991,170.97153588713357,178.19516955516045,11.174817015505793,trail_elbow_angle,missing_features:trail_elbow_angle
371,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\371.mp4,5,Impact,164,mediapipe,True,157.632124880102,169.0498969484908,-145.3515385314916,-170.2588825110259,22.648337414822496,,
371,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\371.mp4,6,Mid-follow-through,172,mediapipe,True,,178.8637217079044,-130.46983482978015,-166.519338311673,23.901170990531035,trail_elbow_angle,missing_features:trail_elbow_angle
371,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\371.mp4,7,Finish,234,mediapipe,True,143.21075648671987,,-175.3789847075621,173.60176994645877,-2.0703396202043587,lead_elbow_angle,missing_features:lead_elbow_angle
372,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\372.mp4,0,Address,129,mediapipe,True,178.04614526920275,176.19066978213462,-165.84351095972656,-173.09995873238304,8.860575538109533,,
372,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\372.mp4,1,Toe-up,150,mediapipe,True,158.96358367492545,166.40960475568056,176.6608392247907,-174.6209075654276,11.626499485862727,,
372,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\372.mp4,2,Mid-backswing,158,mediapipe,True,,137.961278748132,164.13061447028616,-175.45443350384463,10.796339404413853,trail_elbow_angle,missing_features:trail_elbow_angle
372,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\372.mp4,3,Top,167,mediapipe,True,,118.76368036531402,148.73110038775368,-174.78690473229418,7.946059352517844,trail_elbow_angle,missing_features:trail_elbow_angle
372,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\372.mp4,4,Mid-downswing,172,mediapipe,True,,133.69255354106886,178.02849562953674,-175.28738525700987,7.742052514721593,trail_elbow_angle,missing_features:trail_elbow_angle
372,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\372.mp4,5,Impact,176,mediapipe,True,164.6072137594463,169.58363736798114,-146.88118584501402,-172.84259423189542,18.75900110735054,,
372,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\372.mp4,6,Mid-follow-through,178,mediapipe,True,172.54555107162363,,-128.2272034299055,-169.6795575591474,18.99759331940186,lead_elbow_angle,missing_features:lead_elbow_angle
372,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\372.mp4,7,Finish,198,mediapipe,True,,,21.8086444428281,172.6139371721748,5.259349487323735,trail_elbow_angle|lead_elbow_angle,missing_features:trail_elbow_angle|lead_elbow_angle
373,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\373.mp4,0,Address,77,mediapipe,True,179.65320334579914,178.6369650088997,-161.88665020303466,-172.0982144692987,9.087974707522957,,
373,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\373.mp4,1,Toe-up,161,mediapipe,True,159.49042641596228,174.45655543693158,172.67107094947883,-176.40836544985365,11.212826615846348,,
373,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\373.mp4,2,Mid-backswing,190,mediapipe,True,,147.54440873583926,156.52426183224625,-175.85030971479733,10.127145861218722,trail_elbow_angle,missing_features:trail_elbow_angle
373,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\373.mp4,3,Top,224,mediapipe,True,,123.80585149367907,147.56451486576876,-176.99660658853162,7.627295075231762,trail_elbow_angle,missing_features:trail_elbow_angle
373,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\373.mp4,4,Mid-downswing,246,mediapipe,True,,139.51398109401035,161.97786472299384,-177.17322937547289,8.03084730034763,trail_elbow_angle,missing_features:trail_elbow_angle
373,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\373.mp4,5,Impact,262,mediapipe,True,151.82317598335177,177.99808031108876,-151.78630158368088,-170.10037021814293,14.48133007219425,,
373,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\373.mp4,6,Mid-follow-through,271,mediapipe,True,160.18925786996084,152.7895003074308,-146.95357321937638,-170.94948681799625,18.359154896663664,,
373,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\373.mp4,7,Finish,334,mediapipe,True,144.53834539170464,,-169.6708395225625,176.63003496396394,5.9413098885431355,lead_elbow_angle,missing_features:lead_elbow_angle
384,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\384.mp4,0,Address,303,mediapipe,True,171.80064978514784,175.93017269374596,-166.06597257932248,-170.8602239914132,2.458977507710448,,
384,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\384.mp4,1,Toe-up,324,mediapipe,True,159.52485111313783,171.0417340377725,156.7873428197229,177.90257376335987,3.8681233116903755,,
384,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\384.mp4,2,Mid-backswing,328,mediapipe,False,,,,,,trail_elbow_angle|lead_elbow_angle|shoulder_tilt|hip_tilt|spine_tilt,pose_not_detected
384,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\384.mp4,3,Top,336,mediapipe,True,,90.1201375541483,177.07922817280968,-178.86423929319213,6.869684950191504,trail_elbow_angle,missing_features:trail_elbow_angle
384,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\384.mp4,4,Mid-downswing,340,mediapipe,True,,135.76606021656852,158.42433014641708,179.88908128403483,11.125066182052247,trail_elbow_angle,missing_features:trail_elbow_angle
384,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\384.mp4,5,Impact,343,mediapipe,True,164.9728214075482,146.62733916130085,-153.04734785897332,-173.25824797693278,25.45348406526103,,
384,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\384.mp4,6,Mid-follow-through,345,mediapipe,True,150.95259887961,,-135.13525740320944,-169.7683306735777,25.94733589176675,lead_elbow_angle,missing_features:lead_elbow_angle
384,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\384.mp4,7,Finish,365,mediapipe,True,48.01782382275078,66.98029266240025,-171.52093192580097,175.36389203115417,5.539117035653938,,
385,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\385.mp4,0,Address,43,mediapipe,True,172.73247515539106,179.81599155237004,-167.81295533873967,-174.09251899037335,2.8207369061030554,,
385,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\385.mp4,1,Toe-up,124,mediapipe,True,159.28703356802654,174.2313813963268,157.56604013035584,177.99611605790776,5.285058508844382,,
385,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\385.mp4,2,Mid-backswing,140,mediapipe,True,,157.4387334054472,151.4777654679011,178.74720452862877,3.7129207152636736,trail_elbow_angle,missing_features:trail_elbow_angle
385,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\385.mp4,3,Top,173,mediapipe,True,,97.36164069184139,173.81661108496425,-179.24061760363912,6.059012568028354,trail_elbow_angle,missing_features:trail_elbow_angle
385,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\385.mp4,4,Mid-downswing,188,mediapipe,True,,137.22504513848605,157.65180279203213,177.76399379069736,9.840496528773242,trail_elbow_angle,missing_features:trail_elbow_angle
385,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\385.mp4,5,Impact,202,mediapipe,True,161.30489362307037,149.30529006580917,-147.11360284375104,-172.25538753453688,26.749432428988456,,
385,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\385.mp4,6,Mid-follow-through,209,mediapipe,True,146.54714440468166,,-136.2705807921833,-170.998326351205,26.30039479528341,lead_elbow_angle,missing_features:lead_elbow_angle
385,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\385.mp4,7,Finish,279,mediapipe,True,55.086454187121404,176.7146307846217,-172.78816962655824,174.87918845519542,4.283953966492707,,
386,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\386.mp4,0,Address,51,mediapipe,True,171.35903125983586,179.6481543352321,-167.56388776608657,-174.13584461288238,3.102476967062695,,
386,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\386.mp4,1,Toe-up,65,mediapipe,True,162.2713754747792,160.68425618133912,173.10622813790985,-179.5644832434505,7.748452066405005,,
386,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\386.mp4,2,Mid-backswing,70,mediapipe,True,,153.16102934629396,167.38503005604582,-179.92728433463654,9.927064156893172,trail_elbow_angle,missing_features:trail_elbow_angle
386,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\386.mp4,3,Top,79,mediapipe,True,,101.12802052666821,-176.9488452254816,179.11127956264338,6.406091272294731,trail_elbow_angle,missing_features:trail_elbow_angle
386,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\386.mp4,4,Mid-downswing,84,mediapipe,True,107.25174145176265,134.363667477857,179.59323661262036,-179.34959651106334,7.928119790335638,,
386,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\386.mp4,5,Impact,87,mediapipe,True,147.45312960709276,178.3719635402673,-143.76990970257626,-173.61400395094321,15.647880618019595,,
386,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\386.mp4,6,Mid-follow-through,89,mediapipe,True,145.08603433380938,157.01521682678552,-149.02412033988156,-176.3590217593254,15.284874493054874,,
386,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\386.mp4,7,Finish,104,mediapipe,True,60.41315726221439,113.38700021927627,-170.0283767722619,178.27633847629133,6.606514717318374,,
387,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\387.mp4,0,Address,50,mediapipe,True,166.81612869770245,179.31185989858784,-166.31525941826754,-174.74399654918423,2.2548574564074286,,
387,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\387.mp4,1,Toe-up,120,mediapipe,True,160.2786360084124,167.91285338337008,172.2632322081547,178.3534942491903,7.229140057236017,,
387,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\387.mp4,2,Mid-backswing,139,mediapipe,False,,,,,,trail_elbow_angle|lead_elbow_angle|shoulder_tilt|hip_tilt|spine_tilt,pose_not_detected
387,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\387.mp4,3,Top,173,mediapipe,True,,134.9419130506172,-177.9182306333189,-179.56070432463443,5.447545583429583,trail_elbow_angle,missing_features:trail_elbow_angle
387,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\387.mp4,4,Mid-downswing,193,mediapipe,True,106.35615106159663,118.2286349233085,174.80816407477923,-179.4039312408675,6.730868662662484,,
387,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\387.mp4,5,Impact,205,mediapipe,True,157.95076154936572,179.5201724639072,-150.76231329494362,-175.34163073566353,14.087616044212366,,
387,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\387.mp4,6,Mid-follow-through,213,mediapipe,True,141.84857407474678,157.07109247437097,-149.94667827209193,179.95603803921483,14.840883282845219,,
387,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\387.mp4,7,Finish,267,mediapipe,True,93.61335144177784,116.75973742197505,167.6606114894938,-171.4747879883395,6.945266504690692,,
392,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\392.mp4,0,Address,166,mediapipe,True,171.1637617936506,176.9162944769234,-165.15927323390935,-178.76438546480225,1.8749186544126415,,
392,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\392.mp4,1,Toe-up,190,mediapipe,True,161.2594317010034,173.4891153500943,167.97308537331529,-179.00549764497973,9.43421429307889,,
392,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\392.mp4,2,Mid-backswing,194,mediapipe,True,172.8611199848066,43.83183274928916,178.9579404542662,-177.5832839054787,7.605607764699244,,
392,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\392.mp4,3,Top,207,mediapipe,True,,120.18296873155059,176.67579490535456,-178.61422977871706,-1.2652002361169654,trail_elbow_angle,missing_features:trail_elbow_angle
392,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\392.mp4,4,Mid-downswing,211,mediapipe,True,134.79590112547524,151.10125426363325,178.94621097056398,-178.73168138980168,-0.022608435465348294,,
392,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\392.mp4,5,Impact,215,mediapipe,True,174.63760596363224,178.96854988509483,-164.5265371070344,179.80338742374053,10.142283581850116,,
392,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\392.mp4,6,Mid-follow-through,217,mediapipe,True,162.42556579401153,,-173.65911642399294,-176.5585295899482,11.963859258314368,lead_elbow_angle,missing_features:lead_elbow_angle
392,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\392.mp4,7,Finish,233,mediapipe,True,57.74637232392826,,178.8032432127792,177.08722220497654,-3.229555025942646,lead_elbow_angle,missing_features:lead_elbow_angle
393,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\393.mp4,0,Address,36,mediapipe,True,178.50921402557952,175.91712593328145,-165.06288910041408,-177.18484893668028,1.8074623353596708,,
393,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\393.mp4,1,Toe-up,113,mediapipe,True,160.5367578022904,163.5498298358368,171.7665885823478,-175.941935035543,9.374960128425307,,
393,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\393.mp4,2,Mid-backswing,128,mediapipe,True,154.11952515292998,75.22058883814044,172.03134238819715,-178.1464496858099,8.13155614925662,,
393,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\393.mp4,3,Top,182,mediapipe,True,,123.31189069210535,176.32289449252085,-177.8521941662959,-1.0474851673397891,trail_elbow_angle,missing_features:trail_elbow_angle
393,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\393.mp4,4,Mid-downswing,198,mediapipe,True,122.28919850190167,146.09505478316504,-179.30640871023806,-178.9749364978281,-0.21787720859430842,,
393,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\393.mp4,5,Impact,212,mediapipe,True,170.08692788169685,179.75768464736265,-166.85867107649392,-179.57065719084758,9.396803761177525,,
393,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\393.mp4,6,Mid-follow-through,222,mediapipe,True,172.82095769177835,158.7742783798198,-168.16193933882258,-178.79272108709955,12.972784012794737,,
393,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\393.mp4,7,Finish,279,mediapipe,True,,53.94354254317878,7.379787346341791,-15.987611217324599,-3.4223139238498788,trail_elbow_angle,missing_features:trail_elbow_angle
408,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\408.mp4,0,Address,242,mediapipe,True,165.3716772559914,175.50432229615788,-164.31380984105022,-173.337491207632,10.22733464766613,,
408,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\408.mp4,1,Toe-up,254,mediapipe,True,156.18296487451835,175.4172894997417,168.72133681773602,179.92058630355382,10.008160650497727,,
408,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\408.mp4,2,Mid-backswing,260,mediapipe,True,,138.54169416893185,23.655758846671354,17.2029660137416,11.67375200576854,trail_elbow_angle,missing_features:trail_elbow_angle
408,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\408.mp4,3,Top,266,mediapipe,True,142.03413536046293,141.3612949302767,175.47110584124832,-170.52622299385743,15.89422954288346,,
408,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\408.mp4,4,Mid-downswing,269,mediapipe,True,,153.11931968177151,-173.72741902784085,-174.53246871574066,16.19423073131976,trail_elbow_angle,missing_features:trail_elbow_angle
408,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\408.mp4,5,Impact,273,mediapipe,True,166.75387091134954,,-126.35574713145839,-173.09473219514942,27.195794302391192,lead_elbow_angle,missing_features:lead_elbow_angle
408,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\408.mp4,6,Mid-follow-through,275,mediapipe,True,136.68796305816778,160.93117951205645,-132.7216538499734,-166.9452695505,21.689820264692788,,
408,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\408.mp4,7,Finish,293,mediapipe,True,45.07125731294184,,-161.66924177683734,-175.06802683059377,7.236639981444292,lead_elbow_angle,missing_features:lead_elbow_angle
409,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\409.mp4,0,Address,46,mediapipe,True,168.61313319967013,177.05807410659014,-163.93577098447736,-173.4036918716078,9.245029318583473,,
409,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\409.mp4,1,Toe-up,90,mediapipe,True,153.42493369187082,178.4570602714539,173.9641518040497,-177.5666396473726,10.131960472950775,,
409,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\409.mp4,2,Mid-backswing,113,mediapipe,True,137.56834507534347,148.3822060541551,-178.9896493240144,-177.13556873318146,10.860838235445964,,
409,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\409.mp4,3,Top,138,mediapipe,True,158.63712235911652,109.7913084930795,178.55656024342576,-170.4241258252296,15.039066228620658,,
409,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\409.mp4,4,Mid-downswing,151,mediapipe,True,,150.73012378687702,177.30321636777646,-174.10171654597428,16.834678697811853,trail_elbow_angle,missing_features:trail_elbow_angle
409,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\409.mp4,5,Impact,165,mediapipe,True,165.48708569508855,174.04550158183335,-139.43224335536752,-170.1017386155096,23.515861289254744,,
409,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\409.mp4,6,Mid-follow-through,173,mediapipe,True,158.95065261086933,162.3153389865988,-129.0761612870799,-173.61541018225338,27.048522423353297,,
409,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\409.mp4,7,Finish,245,mediapipe,True,50.18761223440101,,-161.15081172976028,179.97666690034265,5.865064097695895,lead_elbow_angle,missing_features:lead_elbow_angle
